,area,perimeter,eccentricity,solidity,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,mean_intensity,std_intensity,label
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/32_label.tif
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/2_label.tif
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/11_label.tif
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/19_label.tif
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/31_label.tif
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/58_label.tif
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/55_label.tif
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/12_label.tif
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/54_label.tif
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/60_label.tif
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/46_label.tif
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/20_label.tif
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/45_label.tif
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/14_label.tif
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/29_label.tif
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/36_label.tif
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/9_label.tif
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/53_label.tif
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/30_label.tif
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/28_label.tif
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/34_label.tif
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/27_label.tif
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/57_label.tif
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/35_label.tif
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/42_label.tif
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/38_label.tif
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/10_label.tif
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/6_label.tif
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/37_label.tif
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/43_label.tif
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/4_label.tif
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/26_label.tif
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/51_label.tif
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/16_label.tif
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/44_label.tif
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/33_label.tif
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/18_label.tif
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/39_label.tif
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/52_label.tif
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/17_label.tif
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/15_label.tif
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/22_label.tif
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/0_label.tif
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/49_label.tif
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/47_label.tif
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/48_label.tif
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/5_label.tif
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/40_label.tif
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/7_label.tif
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/3_label.tif
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/56_label.tif
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/50_label.tif
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/62_label.tif
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/23_label.tif
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/63_label.tif
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/25_label.tif
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/61_label.tif
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/8_label.tif
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/41_label.tif
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/1_label.tif
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/24_label.tif
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/59_label.tif
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/21_label.tif
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID319_A1_Regione-0.jp2-crop_slice_17/13_label.tif
64,1.0,0.0,0.0,1.0,203.0,226.0,185.0,218.0,317.0,201.0,108.0,63778.0,0.026777827136469826,0.14946889588624496,ID159_A1_Regione-1.jp2-crop_slice_47/32_label.tif
65,1.0,0.0,0.0,1.0,302.0,344.0,232.0,293.0,349.0,269.0,156.0,63130.0,0.03821455710018382,0.17929025484194763,ID159_A1_Regione-1.jp2-crop_slice_47/2_label.tif
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/11_label.tif
67,1.0,0.0,0.0,1.0,310.0,354.0,284.0,393.0,490.0,337.0,221.0,62679.0,0.04680706445432177,0.2007313281883833,ID159_A1_Regione-1.jp2-crop_slice_47/19_label.tif
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/31_label.tif
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/58_label.tif
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/55_label.tif
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/12_label.tif
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/54_label.tif
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/60_label.tif
74,1.0,0.0,0.0,1.0,359.0,463.0,336.0,451.0,628.0,460.0,239.0,62029.0,0.054212425602931616,0.21129301502604952,ID159_A1_Regione-1.jp2-crop_slice_47/46_label.tif
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/20_label.tif
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/45_label.tif
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/14_label.tif
78,1.0,0.0,0.0,1.0,921.0,1131.0,750.0,955.0,1199.0,898.0,645.0,57540.0,0.13231861838546455,0.31795030745241215,ID159_A1_Regione-1.jp2-crop_slice_47/29_label.tif
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/36_label.tif
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/9_label.tif
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/53_label.tif
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/30_label.tif
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/28_label.tif
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/34_label.tif
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/27_label.tif
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/57_label.tif
87,1.0,0.0,0.0,1.0,320.0,381.0,302.0,413.0,571.0,395.0,255.0,62373.0,0.05226607333314186,0.2120267871225585,ID159_A1_Regione-1.jp2-crop_slice_47/35_label.tif
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/42_label.tif
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/38_label.tif
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/10_label.tif
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/6_label.tif
92,1.0,0.0,0.0,1.0,290.0,373.0,278.0,376.0,513.0,356.0,226.0,62661.0,0.04652307997161267,0.19894113257566218,ID159_A1_Regione-1.jp2-crop_slice_47/37_label.tif
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/43_label.tif
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/4_label.tif
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/26_label.tif
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/51_label.tif
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/16_label.tif
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/44_label.tif
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/33_label.tif
100,1.0,0.0,0.0,1.0,501.0,595.0,460.0,426.0,558.0,475.0,333.0,61354.0,0.06960778911515778,0.23996673457748888,ID159_A1_Regione-1.jp2-crop_slice_47/18_label.tif
101,1.0,0.0,0.0,1.0,144.0,164.0,112.0,148.0,162.0,128.0,101.0,64373.0,0.018343597531786153,0.12590574984141104,ID159_A1_Regione-1.jp2-crop_slice_47/39_label.tif
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/52_label.tif
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/17_label.tif
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/15_label.tif
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/22_label.tif
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/0_label.tif
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/49_label.tif
108,1.0,0.0,0.0,1.0,164.0,211.0,140.0,170.0,204.0,148.0,78.0,64200.0,0.021384325364056756,0.13597797198303932,ID159_A1_Regione-1.jp2-crop_slice_47/47_label.tif
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/48_label.tif
110,1.0,0.0,0.0,1.0,572.0,696.0,522.0,634.0,915.0,610.0,394.0,60277.0,0.08297075304816752,0.25527000506761827,ID159_A1_Regione-1.jp2-crop_slice_47/5_label.tif
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/40_label.tif
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/7_label.tif
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/3_label.tif
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/56_label.tif
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/50_label.tif
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/62_label.tif
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/23_label.tif
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/63_label.tif
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/25_label.tif
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/61_label.tif
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/8_label.tif
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/41_label.tif
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/1_label.tif
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/24_label.tif
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/59_label.tif
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/21_label.tif
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID159_A1_Regione-1.jp2-crop_slice_47/13_label.tif
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_37/32_label.tif
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_37/2_label.tif
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_37/11_label.tif
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_37/19_label.tif
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_37/31_label.tif
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_37/58_label.tif
134,1.0,0.0,0.0,1.0,637.0,749.0,830.0,1273.0,1390.0,1076.0,614.0,58007.0,0.09898261245428347,0.26283793106727865,ID133_A1_Regione-1.jp2-crop_slice_37/55_label.tif
135,1.0,0.0,0.0,1.0,734.0,864.0,846.0,1137.0,1415.0,1067.0,689.0,57535.0,0.1159012711169673,0.2885242021155923,ID133_A1_Regione-1.jp2-crop_slice_37/12_label.tif
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_37/54_label.tif
137,1.0,0.0,0.0,1.0,725.0,880.0,851.0,1137.0,1227.0,1072.0,664.0,57758.0,0.12006443210975797,0.30120626372609416,ID133_A1_Regione-1.jp2-crop_slice_37/60_label.tif
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_37/46_label.tif
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_37/20_label.tif
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_37/45_label.tif
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_37/14_label.tif
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_37/29_label.tif
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_37/36_label.tif
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_37/9_label.tif
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_37/53_label.tif
146,1.0,0.0,0.0,1.0,1123.0,1331.0,1557.0,2430.0,3323.0,2301.0,1251.0,50476.0,0.22025749762441596,0.37947227513245424,ID133_A1_Regione-1.jp2-crop_slice_37/30_label.tif
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_37/28_label.tif
148,1.0,0.0,0.0,1.0,1311.0,1517.0,1736.0,2733.0,3509.0,2687.0,1466.0,48433.0,0.22471962065453627,0.3581076379805341,ID133_A1_Regione-1.jp2-crop_slice_37/34_label.tif
149,1.0,0.0,0.0,1.0,484.0,548.0,600.0,835.0,995.0,751.0,429.0,60190.0,0.0691977157532935,0.22056736721512415,ID133_A1_Regione-1.jp2-crop_slice_37/27_label.tif
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_37/57_label.tif
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ID133_A1_Regione-1.jp2-crop_slice_37/35_label.tif
